entity_type,entity_id,request_path,new_request_path,target_path,redirect_type,store_id,description,is_autogenerated,metadata
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,1,,,
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,2,,,
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,3,,,
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,4,,,
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,5,,,
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,6,,,
custom,,surgical-instrument/product/,,surgical-instrument/product.html,301,7,,,
